year,month,author,additions,deletions
2011,2,Michael Bostock,39,21
2011,2,Michael Bostock,366,236
2011,2,Michael Bostock,2,1
2011,2,Michael Bostock,5,5
2011,2,Michael Bostock,333,33
2011,2,Mike Bostock,8,8
2011,2,Michael Bostock,99,71
2011,2,Michael Bostock,77,77
2011,2,Jason Davies,15,31
2011,2,Jason Davies,31,0
2011,2,Michael Bostock,8590,124
2011,2,Michael Bostock,83,67
2011,2,Jason Davies,62,55
2011,2,Michael Bostock,364,120
2011,2,Mike Bostock,255,78
2011,2,Mike Bostock,55,0
2011,2,Michael Bostock,97,0
2011,2,Michael Bostock,495,92
2011,2,Michael Bostock,129,93
2011,2,Michael Bostock,83,16
2011,2,Michael Bostock,7,9
2011,2,Michael Bostock,6,6
2011,2,Michael Bostock,111,116
2011,1,Michael Bostock,291,252
2011,1,Michael Bostock,192,277
2011,1,Michael Bostock,48,44
2011,1,Michael Bostock,159,118
2011,1,Jason Davies,1,1
2011,1,Jason Davies,1,1
2011,1,Michael Bostock,123,65
2011,1,Michael Bostock,338,16
2011,1,Michael Bostock,338,16
2011,1,Michael Bostock,245,245
2011,1,Michael Bostock,249,2
2011,1,Michael Bostock,1,1
2011,1,Michael Bostock,1,144
2011,1,Michael Bostock,0,113
2011,1,Michael Bostock,435,200
2011,1,Jason Davies,2,0
2011,1,Michael Bostock,65,29
2011,1,Michael Bostock,978,121
2011,1,Michael Bostock,11,11
2011,1,Michael Bostock,261,72
2011,1,Michael Bostock,13,11
2011,1,Michael Bostock,3216,1
2011,1,Michael Bostock,739,913
2011,1,Michael Bostock,15,6
2011,1,Michael Bostock,160,23
2011,1,Michael Bostock,140,68
2010,12,Michael Bostock,96,64
2010,12,Jeffrey Heer,262,244
2010,12,Jeffrey Heer,553,65
2010,12,Jeffrey Heer,170,79
2010,12,Michael Bostock,2,2
2010,12,Michael Bostock,79,53
2010,12,Michael Bostock,13,9
2010,12,Mike Bostock,112,53
2010,12,Mike Bostock,2,0
2010,12,Jeffrey Heer,85,49
2010,12,Jeffrey Heer,241,14
2010,12,Michael Bostock,3,3
2010,12,Jeffrey Heer,31,41
2010,11,Michael Bostock,144,66
2010,11,Michael Bostock,94,60
2010,11,Mike Bostock,344,74
2010,11,Mike Bostock,107,116
2010,11,Mike Bostock,15,2
2010,11,Mike Bostock,199,71
2010,11,Mike Bostock,225,235
2010,11,Mike Bostock,3,0
2010,11,Michael Bostock,106,58
2010,11,Mike Bostock,343,59
2010,11,Michael Bostock,6,17
2010,11,Michael Bostock,399,125
2010,11,Michael Bostock,53,0
2010,11,Michael Bostock,74,89
2010,11,Jeffrey Heer,311,11
2010,11,Michael Bostock,11,8
2010,11,Michael Bostock,356,177
2010,11,Michael Bostock,18,9
2010,11,Michael Bostock,1,1
2010,11,Michael Bostock,69,45
2010,11,Michael Bostock,56,43
2010,11,Michael Bostock,89,31
2010,11,Michael Bostock,202,10
2010,11,Michael Bostock,12,12
2010,11,Michael Bostock,1,0
2010,11,Michael Bostock,104,82
2010,11,Michael Bostock,98,122
2010,11,Michael Bostock,3,9
2010,11,Michael Bostock,20,9
2010,11,Michael Bostock,492,62
2010,11,Michael Bostock,109,186
2010,11,Michael Bostock,26,26
2010,11,Michael Bostock,62,54
2010,11,Michael Bostock,3,3
2010,11,Michael Bostock,158,2
2010,11,Michael Bostock,86,52
2010,11,Michael Bostock,70,54
2010,11,Michael Bostock,59,107
2010,11,Michael Bostock,9,38
2010,11,Michael Bostock,533,0
2010,11,Michael Bostock,192,0
2010,11,Michael Bostock,563,29
2010,11,Mike Bostock,111,0
2010,11,Michael Bostock,17,27
2010,11,Michael Bostock,66,62
2010,11,Michael Bostock,339,334
2010,11,Michael Bostock,11,9
2010,11,Michael Bostock,205,72
2010,11,Michael Bostock,5442,0
2010,11,Michael Bostock,126,165
2010,11,Michael Bostock,265,64
2010,11,Michael Bostock,6,1
2010,11,Michael Bostock,144,0
2010,11,Michael Bostock,0,67
2010,11,Michael Bostock,44,380
2010,11,Michael Bostock,64,0
2010,11,Michael Bostock,32,3242
2010,11,Michael Bostock,4,4
2010,11,Michael Bostock,68,0
2010,11,Michael Bostock,14,10
2010,11,Mike Bostock,851,63
2010,11,Mike Bostock,12,49
2010,11,Mike Bostock,270,141
2010,11,Michael Bostock,2,2
2010,11,Michael Bostock,150,78
2010,11,Michael Bostock,3836,48
2010,11,Michael Bostock,28,0
2010,11,Michael Bostock,27,0
2010,11,Michael Bostock,171,33
2010,10,Michael Bostock,966,792
2010,10,Michael Bostock,93,45
2010,10,Michael Bostock,33,29
2010,10,Michael Bostock,61,49
2010,10,Michael Bostock,123,43
2010,10,Michael Bostock,48,40
2010,10,Michael Bostock,92,36
2010,10,Michael Bostock,9,10
2010,10,Michael Bostock,29,28
2010,10,Michael Bostock,316,112
2010,10,Michael Bostock,91,65
2010,10,Michael Bostock,76,64
2010,10,Michael Bostock,167,64
2010,10,Michael Bostock,71,41
2010,10,Michael Bostock,155,154
2010,10,Michael Bostock,129,161
2010,10,Michael Bostock,128,97
2010,10,Michael Bostock,111,29
2010,10,Michael Bostock,155,117
2010,10,Michael Bostock,151,155
2010,10,Michael Bostock,9,9
2010,10,Michael Bostock,15,17
2010,10,Michael Bostock,98,114
2010,10,Michael Bostock,1100,2424
2010,10,Michael Bostock,96,13
2010,10,Michael Bostock,113,32
2010,10,Michael Bostock,106,125
2010,10,Michael Bostock,40,53
2010,10,Michael Bostock,38,65
2010,10,Michael Bostock,122,52
2010,10,Michael Bostock,39,26
2010,10,Michael Bostock,14,3
2010,10,Michael Bostock,45,40
2010,10,Michael Bostock,18,8
2010,10,Michael Bostock,169,78
2010,10,Michael Bostock,20,24
2010,10,Michael Bostock,109,12
2010,10,Michael Bostock,18,5
2010,10,Michael Bostock,57,49
2010,10,Michael Bostock,130,62
2010,10,Michael Bostock,179,0
2010,10,Michael Bostock,26,32
2010,10,Michael Bostock,74,46
2010,10,Michael Bostock,58,16
2010,10,Michael Bostock,34,36
2010,10,Michael Bostock,26,23
2010,10,Michael Bostock,129,35
2010,10,Michael Bostock,19,23
2010,10,Michael Bostock,203,62
2010,10,Michael Bostock,271,39
2010,10,Michael Bostock,24,22
2010,10,Michael Bostock,13,12
2010,10,Michael Bostock,0,0
2010,10,Michael Bostock,64,36
2010,10,Michael Bostock,37,63
2010,10,Michael Bostock,15,16
2010,10,Michael Bostock,23,14
2010,10,Michael Bostock,72,45
2010,10,Michael Bostock,5392,2
2010,10,Michael Bostock,43,16
2010,10,Michael Bostock,1396,0
2010,10,Michael Bostock,1,0
2010,10,Mike Bostock,5401,6
2010,10,Mike Bostock,131,0
2010,10,Mike Bostock,13,13
2010,10,Mike Bostock,89,89
2010,9,Mike Bostock,5,3
2010,9,Mike Bostock,320,373
2010,9,Mike Bostock,1,1
2010,9,Mike Bostock,64,21
2010,9,Mike Bostock,1,1
2010,9,Mike Bostock,0,2
2010,9,Mike Bostock,13,1
2010,9,Mike Bostock,2,1
2010,9,Mike Bostock,157,18
2010,9,Mike Bostock,2106,0
2010,9,Mike Bostock,27,0
2010,9,Mike Bostock,2932,0
2010,9,Mike Bostock,463,0
2010,9,Mike Bostock,1,0
2010,9,Mike Bostock,0,0
